"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"STAU1",1085.78116680028,-0.139923517867343,0.148677010019336,-0.94112410418494,0.346641264415518,0.809584826695937
"LOC115497205",1668.16184302711,-0.24734213015868,0.262983501065924,-0.940523375634419,0.346949165063768,0.809833522499648
"MED13L",7078.22266552627,0.172628777678303,0.183555636502294,0.940471134353564,0.346975949315887,0.809833522499648
"LOC100190503",4332.62462127691,-0.129815817269647,0.138041334379527,-0.94041265142175,0.347005935241286,0.809833522499648
"LOC140684251",169.159695958362,-0.442975281551367,0.471119294932,-0.940261386694647,0.347083500781099,0.809833522499648
"TAS1R1",556.854577906195,0.171596673353803,0.182615117409415,0.939663023456545,0.347390437673196,0.810353709543276
"SLU7",8332.70060305496,-0.206399656083996,0.219737803397774,-0.939299714898698,0.347576884953541,0.810592648303545
"RPL13",15203.3871750184,-0.138193803198089,0.147221868757538,-0.938677143310025,0.3478965320725,0.811019963321752
"EPCAM",208.498980361368,0.371648584091699,0.396007800873177,0.938488038044284,0.347993661445198,0.811019963321752
"LOC100231722",187.891054359242,0.254404723224294,0.27108982534871,0.938451758184013,0.348012297694035,0.811019963321752
"LOC140682212",807.606171562049,0.254562835168071,0.271470777951008,0.937717264043838,0.348389729304244,0.811405145979219
"RER1",2305.5096390024,-0.150826199173693,0.160863373609412,-0.937604352000663,0.348447774032402,0.811405145979219
"PTPN21",222.233137370269,-0.304940040161119,0.325275858996491,-0.937481315403762,0.348511030489548,0.811405145979219
"LOC100229769",7954.93881804088,-0.155297480774513,0.165654962982964,-0.93747556956977,0.348513984757243,0.811405145979219
"SRP19",1659.92370326414,-0.189496218015957,0.202207465319903,-0.937137596360073,0.348687784453059,0.811613931098459
"GTF3C2",3995.63629642005,-0.141035010311235,0.150606824391676,-0.936445017554131,0.349044108905585,0.812092538784178
"SERINC1",8101.38652113533,0.225204023037947,0.240509478512021,0.936362360565724,0.349086650491422,0.812092538784178
"LOC121470383",645.365948353149,0.988904570445384,1.05650344435181,0.93601641881262,0.349264734211513,0.812092538784178
"CPSF2",637.381035262998,0.186031706051322,0.198790573848466,0.935817541294134,0.349367138388291,0.812092538784178
"ATP6V1A",3781.059366032,0.113488914554984,0.121278709291309,0.935769478568457,0.34939188926333,0.812092538784178
"SYK",103.711678488308,0.439566144901598,0.469744021663427,0.935756762470411,0.349398437862057,0.812092538784178
"TMEM131",4156.81513381311,0.130944540230336,0.140005399493559,0.935282072720061,0.349642951671903,0.812425643781854
"TXNL4B",240.067606229453,-0.251946232395862,0.2694175225777,-0.935151618889972,0.349710167768039,0.812425643781854
"IK",9280.91649017106,-0.102593221116075,0.109802948520943,-0.934339400699306,0.350128846163091,0.812900571015527
"PSMA2",1098.69497738232,-0.138529763946705,0.148303576994375,-0.934095904861146,0.350254424176507,0.812900571015527
"LOC115491788",1445.51625893681,-0.242780761763165,0.259924092010207,-0.93404485857983,0.350280753877211,0.812900571015527
"APOA1",181.564206719907,-0.252003330377933,0.269837743339386,-0.933906899973509,0.350351919285497,0.812900571015527
"OSBPL2",2679.5771816485,0.15357103270998,0.164448970429501,0.933852199310764,0.350380138947413,0.812900571015527
"PABPN1L",132.640860330645,-0.508146001371854,0.544184818529863,-0.933774673730573,0.350420136282502,0.812900571015527
"ATPAF2",287.721175684241,-0.147720839872321,0.158263501463972,-0.933385388961259,0.350621021550612,0.813171061519305
"FBXO45",2214.65086452465,0.183430173590577,0.196594687940928,0.933037283518534,0.350800718600697,0.813221772315651
"LOC100217745",657.232158032216,-1.19423352648067,1.27997046802539,-0.933016468983861,0.350811465213281,0.813221772315651
"CEP55",122.493378079697,0.345363453687314,0.370357630652243,0.932513400842015,0.351071264423916,0.813492462688925
"TDP2",314.951675453161,-0.258658442664588,0.277541883537758,-0.931961833534933,0.351356250132348,0.813492462688925
"LOC100220453",720.482362530521,-0.258023408032921,0.276878876646733,-0.931899938188968,0.351388239578794,0.813492462688925
"FOXK1",1618.38628165736,-0.126865371538228,0.136149156024514,-0.931811663345053,0.351433865965465,0.813492462688925
"LOC140680692",111.116036486338,0.252434663763693,0.270939878262628,0.931699923180016,0.351491626193304,0.813492462688925
"GLT8D1",370.470293582896,-0.188709391726556,0.202562611518837,-0.931610183693781,0.351538018282513,0.813492462688925
"LOC121468928",518.403375905865,-0.272826674158698,0.292898262461299,-0.931472491048821,0.351609207972646,0.813492462688925
"PNO1",640.445588424751,0.29913718071403,0.321283668904244,0.931068739765872,0.35181800763084,0.813492462688925
"USP33",3281.97700941153,-0.101120858852348,0.108610995722828,-0.931037029716636,0.351834409782935,0.813492462688925
"TARBP2",391.057656177001,-0.230623163096169,0.247723335324058,-0.930970684673209,0.351868728593295,0.813492462688925
"B4GALT2",9237.61164949887,0.106574363052873,0.114479525962858,0.930946928339392,0.351881017730026,0.813492462688925
"IFT172",637.999964741924,0.420650863169779,0.451965712560964,0.930714103922294,0.352001472040758,0.813492462688925
"POU6F1",703.697297811898,-0.424245508955244,0.455895284934854,-0.930576654276797,0.35207259540344,0.813492462688925
"KCTD10",275.622585443716,0.199543005969317,0.214631482838191,0.929700542206807,0.3525261536747,0.813492462688925
"CIAPIN1",5658.29617752419,-0.118347584805813,0.127358205756811,-0.929249780982285,0.352759654210521,0.813492462688925
"BSDC1",2454.53307478242,-0.142587441403257,0.153444363161965,-0.929245222600657,0.352762016014776,0.813492462688925
"PGD",679.344336946878,0.165477741384716,0.178078964016662,0.929238005726677,0.352765755266626,0.813492462688925
"TMCO4",2074.74384729925,-0.326953509609553,0.351872495044555,-0.929181775256839,0.352794890607926,0.813492462688925
"ASAP1",1144.68274664572,0.175414424244058,0.18878888834278,0.92915650801207,0.352807983112338,0.813492462688925
"KLF3",8598.39929219097,0.149654199716528,0.161089379800612,0.929013445217569,0.352882118490512,0.813492462688925
"UBTF",1014.79918334178,0.168819646281033,0.181754852999448,0.928831574480962,0.352976378434648,0.813492462688925
"CCND3",1086.5688934302,-0.253906880776587,0.273463220832989,-0.928486397560771,0.353155320480683,0.813492462688925
"VWA8",117.518322068117,0.347737294394818,0.374571037408862,0.928361404555809,0.353220131844314,0.813492462688925
"LOC101232850",2989.1377042255,-0.392460421750256,0.422897381575189,-0.92802755195229,0.353393277943267,0.813492462688925
"GAA",2054.07905399421,-0.410839532576804,0.442752363136233,-0.927921716027951,0.353448178868308,0.813492462688925
"TCTA",121.652157920983,-0.299147312389519,0.32241029107854,-0.927846662055357,0.353487115348391,0.813492462688925
"WHR1",1853.27433893024,0.197431054093308,0.212807732009826,0.927743800606796,0.353540482188148,0.813492462688925
"CMTM6",1280.77209766065,-0.132397500638702,0.142712176739794,-0.927723924217774,0.353550795094282,0.813492462688925
"LRIG1",302.116162153366,0.313870005153812,0.33833623500725,0.927686640324191,0.353570140433592,0.813492462688925
"CD48",745.374880821676,-0.251598832559318,0.271225998403706,-0.92763538171155,0.353596737869776,0.813492462688925
"CSE1L",805.641091828739,-0.124942318176437,0.134689174919998,-0.927634446128644,0.35359722334349,0.813492462688925
"SNAPC1",503.921826499806,-0.288592476921499,0.311288351564019,-0.927090511005348,0.353879542458145,0.813492462688925
"ANKRD2",468.806855930298,-0.155028405800974,0.16725181759065,-0.926916119861891,0.353970086990602,0.813492462688925
"ERCC6L",146.053447791547,0.278542199190211,0.300516085067411,0.92687950173359,0.353989101118911,0.813492462688925
"PDHX",710.754925019443,0.109006743732021,0.117608427735445,0.926861669958097,0.353998360582431,0.813492462688925
"STAU2",102.041853390885,0.216008557276805,0.233056894118505,0.926849034412035,0.354004921904933,0.813492462688925
"DENND11",185.98857657519,-0.479198361683147,0.517065035003459,-0.926766130453862,0.354047973759411,0.813492462688925
"HTR1B",584.700913748286,-0.349414548284185,0.377134157736575,-0.926499340132029,0.354186539873847,0.813575516160687
"ATG4C",3445.72105685227,-0.266502024413939,0.287683640803284,-0.926371842590004,0.354252771910349,0.813575516160687
"LAMB2",421.045537272919,-0.258046178076687,0.278617438451798,-0.926166644523687,0.354359384006877,0.81362668655363
"MSRA",100.125380540475,0.239877419246035,0.259061295314126,0.925948505565724,0.354472741854998,0.813693317491559
"GART",105.123496563781,0.322777999209968,0.348673247107675,0.925732048235664,0.354585248465072,0.81375796317579
"SYN1",162.58535377568,-0.283810279220343,0.306678344995517,-0.925433059919807,0.354740688745606,0.813921085616554
"TTC5",491.465520141469,-0.306503618144587,0.33137500722433,-0.924944885590284,0.35499457691776,0.814309956752864
"EMC6",988.776557198062,-0.162598455497166,0.175845858426827,-0.924664686173584,0.355140353946372,0.814334422901738
"PLD4",186.932388800774,0.385579559786303,0.417023135217972,0.924599925576711,0.355174051779697,0.814334422901738
"PAQR8",395.203444667908,0.355275519260943,0.384335831064062,0.924388231712191,0.355284219638539,0.814393478515709
"DCUN1D1",1436.30566372819,-0.180137760165315,0.194934058138138,-0.924095880862759,0.355436397743442,0.814403115101394
"RPS11",33804.6758105033,-0.170647936567019,0.184748926557864,-0.923674847515668,0.355655631513344,0.814403115101394
"SOX6",40222.7138847109,0.152022695585029,0.164585616310582,0.923669388570107,0.355658474568426,0.814403115101394
"USP42",111.173964847586,0.216078224214773,0.233956988212357,0.923580978990222,0.35570452086054,0.814403115101394
"ATF7IP",7784.81705147579,0.144005349031915,0.155922584734553,0.923569534696169,0.355710481658092,0.814403115101394
"SELE",175.255267884672,-0.592644067035785,0.641913988044148,-0.923245291540563,0.355879390933014,0.814596527573363
"TAF6",741.511109191021,0.238185772795151,0.2581951570402,0.922502867697348,0.35626633519543,0.815288805020281
"LOC100190336",283.985426451538,0.195966192915954,0.212501608760259,0.922186867474683,0.356431111947102,0.815472461006791
"SMIM14",259.006636373692,0.213640505847452,0.231754196838003,0.921840936484906,0.356611551012425,0.815691854947339
"MAPK13",1973.98259102076,-0.280974201267857,0.30494442250251,-0.921394787161729,0.356844349357211,0.81603087997117
"LOC115497592",279.618700029974,-0.16245950947649,0.176469438255029,-0.920609886238248,0.357254138806325,0.816421400491883
"LOC115495075",387.657749482465,0.243150183480891,0.264122674486209,0.920595643497418,0.357261577544866,0.816421400491883
"NR2C1",1158.7843166162,0.13612453469048,0.147867994369207,0.920581463697917,0.357268983507124,0.816421400491883
"GUCY1A1",2445.42374130441,-0.306560423648586,0.333122415724208,-0.92026357032181,0.357435041299248,0.816523283688044
"LOC115490906",294.757391664822,-0.265886467916771,0.28895297673128,-0.920172101788175,0.357482830669392,0.816523283688044
"USP21",2416.64671934983,-0.132081232457005,0.143632144094498,-0.919579898285906,0.357792335297971,0.816759788256659
"SLC9A6",482.73086197879,0.263700311393973,0.286784590045683,0.919506558396205,0.357830676819869,0.816759788256659
"LOC101233523",128.369540533572,-0.323681047183382,0.352023106733916,-0.919488070503403,0.35784034255399,0.816759788256659
"LOC115490639",136.089603891737,0.414443494735563,0.450944196871257,0.919057164081625,0.358065673123405,0.817080798082926
"LAMB1",374.993874797001,-0.668458672686708,0.727494650159732,-0.918850293318224,0.358173882166037,0.817134456168816
"PTGER4",115.992765241178,-0.431962372254447,0.470232831268298,-0.918613809013229,0.358297606527284,0.817223477015423
"WDR47",1353.26868463689,-0.178750763226337,0.194678162803115,-0.91818599812406,0.358521497835951,0.817363690820504
"SEC13",1079.26943648298,-0.179728128646829,0.195745474393655,-0.918172587149503,0.358528517781133,0.817363690820504
"SKP2",256.993813152284,-0.161563147925761,0.1760599314598,-0.917659950144028,0.35879692129866,0.817782352159101
"MRPL9",3271.68706867065,-0.145994264308737,0.159129676688033,-0.917454665574121,0.358904438419973,0.81783420450541
"ZRANB2",18748.4486901593,-0.157133114745446,0.171307920256932,-0.917255398990154,0.359008823010646,0.817878895963803
"ACADM",2862.79347356462,-0.191881110139699,0.209288544387668,-0.916825670994563,0.359233998356783,0.817931552461113
"LOC140685195",381.314413573741,-0.280391835482998,0.305835644002264,-0.916805614328336,0.359244510118194,0.817931552461113
"LOC140680797",691.363667560874,0.162239738583499,0.176977361679555,0.916725941915999,0.359286268587292,0.817931552461113
"MTRR",280.082631619867,0.201531919894643,0.219977876172732,0.91614631162452,0.359590160330374,0.817955142342498
"GRB2",1688.6553103205,0.125695083110783,0.137208648129167,0.916087176899049,0.359621172882384,0.817955142342498
"LOC140685126",212.37066990952,-0.560229922994909,0.611945606889239,-0.915489737466666,0.359934587605055,0.817955142342498
"THBD",2270.85524775092,-1.15056815408812,1.25693336920054,-0.915377204775722,0.359993641068451,0.817955142342498
"PCNX1",5254.58687203846,0.0970969258923748,0.106073227708564,0.915376367721627,0.359994080349765,0.817955142342498
"SLX4IP",548.901806002609,0.233115665997824,0.254690756435882,0.915289071578498,0.360039894726109,0.817955142342498
"DCAF17",4103.21169468339,-0.132883212045872,0.145222317159494,-0.915032996615317,0.360174307976747,0.817955142342498
"NEMP1",261.807712710493,-0.172439975053592,0.188498389508398,-0.914808744537888,0.36029204332711,0.817955142342498
"ACOX1",734.955280897304,-0.209669713958897,0.229229225094676,-0.914672698790043,0.36036348094299,0.817955142342498
"PLEKHG3",1525.02977349973,0.320794055061446,0.35073894439945,0.914623426294227,0.360389356121212,0.817955142342498
"LOC115495221",8923.6726469259,-0.307956674925587,0.336779502049822,-0.914416325967573,0.360498126461631,0.817955142342498
"MARCHF7",5845.43461485702,-0.101367013094774,0.110900914652832,-0.914032254937636,0.360699897408776,0.817955142342498
"LOC140681732",479.109547162225,-0.192358173634429,0.2104552519669,-0.914009851674706,0.360711669104931,0.817955142342498
"LOC100229139",177.51977811823,-0.386747292926845,0.423180787036959,-0.913905604351239,0.360766448573859,0.817955142342498
"C10H15orf61",450.472281877431,-0.260692289628135,0.285307039911227,-0.913725401620825,0.360861153096591,0.817955142342498
"BACH2",372.956995569302,0.328396674850751,0.359412392787038,0.913704372584991,0.360872205803215,0.817955142342498
"SH3RF1",160.706159880312,0.252626303207038,0.276531548400972,0.913553280512963,0.360951624929971,0.817955142342498
"FGF13",124.373196293664,0.667482384960441,0.730771193757267,0.913394494285651,0.361035100180826,0.817955142342498
"NUCB2",108.649439639268,0.384985338192339,0.421518522125888,0.913329588106122,0.361069225389673,0.817955142342498
"HACD4",445.490710700859,-0.278156008119369,0.304569459490708,-0.913276099923128,0.361097348969262,0.817955142342498
"DDX24",240.992025818153,0.284093960485263,0.311118704016028,0.913136872897965,0.361170559661503,0.817955142342498
"LOC100225139",1872.40730271419,0.132643695558133,0.145309647522898,0.912834748547791,0.361329459775284,0.817955142342498
"FIP1L1",1591.57455732236,-0.121083120057263,0.132661747045115,-0.912720680635128,0.361389464365643,0.817955142342498
"LZTS1",123.05754167075,-0.496097652007996,0.543569615851091,-0.91266626673243,0.361418090601769,0.817955142342498
"NUDC",4069.10300836111,-0.139586410837434,0.152947346582634,-0.912643559736544,0.361430036789604,0.817955142342498
"RSL1D1",420.375206760523,-0.180572941956371,0.197886232897796,-0.912508865887772,0.361500904534454,0.817955142342498
"EEF1D",2533.76747660367,-0.1730083261359,0.189667425778282,-0.912166785761853,0.361680925530404,0.818170590742635
"DCAF8",9348.53116221489,-0.105140837067965,0.115309649821092,-0.911812994238519,0.361867168794237,0.818270091309445
"BLZF1",665.829377312808,0.159311276383836,0.174729203557029,0.911761017280889,0.361894535615402,0.818270091309445
"UBE2Z",5681.4796384239,-0.188961206580646,0.207332645430136,-0.911391480047068,0.362089141132684,0.818518283422713
"FNIP1",6573.53975416681,0.184127467765126,0.202102831016048,0.91105833025419,0.362264640502128,0.818723179096869
"TSR1",962.207355556968,-0.196817336092088,0.216146740829915,-0.910572768001912,0.362520524361178,0.818959714787354
"POLR1C",120.468187085777,0.239772410674056,0.263330602172487,0.910537585437944,0.362539069429601,0.818959714787354
"SUPT7L",2050.55117673134,-0.137411555544186,0.15097040444204,-0.910188695937027,0.362723004603232,0.819090986757787
"LOC100222224",169.392817899073,0.326300248017467,0.358530211406913,0.910105306710495,0.362766976203982,0.819090986757787
"CHPF",210.040857844567,0.269652113540913,0.29647101542353,0.909539548598692,0.363065391713531,0.819572975959791
"ASXL1",6605.72688911452,-0.133781654831235,0.147125815572524,-0.909301024505036,0.363191249972508,0.819631699313271
"PSENEN",1166.62685575599,0.231557824798749,0.254702423095628,0.909130827985137,0.363281071584614,0.819631699313271
"SSBP2",5545.22904576709,0.166256969934958,0.18289948586897,0.909007311557262,0.363346266372602,0.819631699313271
"ZNF362",352.057656498785,-0.166088206314045,0.182900825592014,-0.908077947578698,0.363837040621754,0.820473135213781
"FTSJ3",3180.20411636218,-0.176360736540433,0.194246649450045,-0.907921640037287,0.363919623495571,0.820473135213781
"MFAP3",4591.58851881817,-0.136088990913494,0.14991999043574,-0.907744127503968,0.364013423939748,0.820473135213781
"CLCC1",1985.29997021247,-0.130626955094341,0.143916642085499,-0.907657052036672,0.364059441526761,0.820473135213781
"ST7",1582.05388959467,-0.108540460561434,0.119614161114514,-0.90742149215528,0.364183948289835,0.820530401853157
"FGL2",363.144084592512,0.398703930575706,0.439446223715892,0.907287192513171,0.364254945184191,0.820530401853157
"LOC100220115",100.345578128267,-0.35092100525279,0.386936829283504,-0.906920661707482,0.364448754050963,0.820775345257632
"LOC100219720",101.511413729458,-0.353985623111563,0.390416067927734,-0.906688151925873,0.364571730618135,0.820802501534545
"SFSWAP",4680.4602160107,-0.160943351703565,0.177528766997468,-0.906576181570961,0.36463096202084,0.820802501534545
"RHEB",4517.72887944279,-0.132520659092772,0.14622054624879,-0.906306688714544,0.364773546190888,0.820931927606645
"SESN2",57188.8736840145,0.17603142292454,0.194302775126173,0.905964532983287,0.364954625256384,0.821147906826865
"CBX1",530.440740637917,0.208549203793853,0.230245191586894,0.905770072141321,0.36505756478122,0.821188012359341
"TBC1D12",1197.16375457771,-0.16329208957923,0.180318466180006,-0.905576079025768,0.365160274778711,0.821227582998836
"SMNDC1",13856.0313658472,0.198546980802967,0.219405324682084,0.904932371585142,0.36550121609728,0.821302356042493
"LOC140681027",5195.39776814815,-0.277915174551052,0.307121593482225,-0.904902750080113,0.365516909985798,0.821302356042493
"POMP",4260.45823005122,-0.165946824269329,0.183449926498625,-0.904589210999617,0.365683053176802,0.821302356042493
"SEC23B",861.876220932235,-0.188061063011403,0.207928747735319,-0.904449553319073,0.365757072433149,0.821302356042493
"ACAP2",1345.19181931116,0.130458614112969,0.144271980747821,0.904254682279597,0.36586037066655,0.821302356042493
"MRPS31",181.401771765856,0.240630420266365,0.266142789215685,0.904140296175208,0.365921013514429,0.821302356042493
"SOCS5",213.983330860959,-0.250435437757659,0.276989082042659,-0.904134689753186,0.365923985971997,0.821302356042493
"UXT",1871.07370710824,-0.128992897523964,0.142701076857749,-0.903937800361172,0.366028383916864,0.821302356042493
"SLC45A4",6794.89152442298,0.159959641322011,0.176961964857486,0.903921028741024,0.366037277701126,0.821302356042493
"SSH2",16958.8572538676,0.127177365121001,0.140697421735656,0.903906863054987,0.366044789695556,0.821302356042493
"CHPT1",99.8670776042846,0.355372581751397,0.393229708015878,0.903727705479077,0.366139804387946,0.821324536790258
"PHLPP1",436.551398146382,-0.161891576548126,0.179290557293503,-0.902956513672415,0.366548975026588,0.822004482796148
"LOC100220010",11575.0341518431,-0.119391820858815,0.132240976831091,-0.902835291449124,0.366613317731325,0.822004482796148
"PDGFB",243.83783656825,-0.396018053913558,0.438843126051009,-0.902413710970435,0.366837140347066,0.822315225387661
"ERCC8",210.629433675932,-0.180108193902417,0.199681782619384,-0.901976091858733,0.367069568172795,0.822645108880634
"PFN1",12282.3451514256,-0.0978784152198285,0.108550206841028,-0.901687966041112,0.367222647366587,0.822691006020374
"KARS1",3922.61990934805,-0.0892052789516455,0.0989728659702444,-0.901310455922985,0.367423275999934,0.822691006020374
"MUTYH",324.703540616509,-0.18834775732245,0.20897273557293,-0.90130301833905,0.367427229407122,0.822691006020374
"PLCB4",774.255876692308,-0.350223466542961,0.388577771374568,-0.90129567963723,0.367431130280037,0.822691006020374
"RNF6",3595.9610885002,-0.108113654167696,0.11997570578611,-0.901129553348398,0.367519441293912,0.822697811973008
"NBN",1012.01221744825,0.17713305183586,0.196612795102483,0.900923318563937,0.367629091963129,0.822750127666768
"LOC140685251",464.287572501106,-0.29999437751198,0.333044057890667,-0.900764839979412,0.367713365516076,0.822750127666768
"ITSN1",6303.1552018525,0.161913952197079,0.179784161824965,0.90060186922759,0.36780004039915,0.822753255221654
"NOP2",409.311886097488,-0.170303712584758,0.189214428840715,-0.90005669032843,0.368090082542737,0.823211199900863
"KIF3A",1162.41927884777,0.309721812751605,0.34432298644502,0.899509544655568,0.368381314162578,0.823257957710121
"AAMDC",1362.85331246413,-0.181777790544032,0.202102921975891,-0.899431778456509,0.368422718754439,0.823257957710121
"GPR174",438.874141930239,0.328508762493883,0.365366537349013,0.899121098712108,0.368588161007682,0.823257957710121
"CBFB",246.38518587842,0.234367187236867,0.260684861196421,0.89904410314136,0.368629169606957,0.823257957710121
"CAMKK1",169.156596908227,-0.537096133918536,0.597438702843357,-0.898997891101404,0.368653783957787,0.823257957710121
"C2CD4C",399.503820934008,0.329867317962381,0.366936011138114,0.898977772552883,0.368664500207862,0.823257957710121
"NHERF4",154.472645606494,-0.294819088040721,0.327988681453658,-0.898869701033802,0.368722068384532,0.823257957710121
"KLHDC3",431.431262176137,0.217729798199782,0.242304064106601,0.898580876068149,0.368875948822492,0.823257957710121
"FDX1",1272.26181599108,-0.17467249917628,0.194388285187372,-0.898575235683119,0.36887895430979,0.823257957710121
"LOC116806910",164.260256268538,0.231410665821022,0.257626521548975,0.898240850474825,0.369057159169752,0.823258263583053
"RCSD1",1644.29559174239,-0.267139448967741,0.297439132713488,-0.898131481660372,0.369115457021376,0.823258263583053
"LOC100227898",1848.13070497233,-0.188505243117035,0.209936819733392,-0.897914159871651,0.369231315021703,0.823258263583053
"USP20",2246.05063527825,-0.130745468121966,0.145623369709255,-0.89783300841758,0.369274584061926,0.823258263583053
"LOC115493646",118.460696630279,0.428776988177628,0.477713004882716,0.897561891334523,0.369419163493989,0.823258263583053
"SLC30A1",5062.6276049661,0.148218134637486,0.16516750555891,0.897380717447608,0.369515798257506,0.823258263583053
"LOC100222650",2037.0689729652,0.317633793267295,0.353992043632836,0.897290769610483,0.369563780588737,0.823258263583053
"FZD6",269.728554890247,0.255689171005844,0.285004094056321,0.897142098440579,0.369643097148903,0.823258263583053
"LDLRAP1",232.874921483047,-0.349597114881322,0.389681865371179,-0.897134678177349,0.369647056161047,0.823258263583053
"LOC121468677",273.338410175131,0.306995952235289,0.342311735099796,0.896831515711222,0.369808828197552,0.823330517991153
"COPS4",2041.09835833282,0.0649094937001863,0.072394204767647,0.896611737203506,0.369926132808673,0.823330517991153
"MTMR2",114.465965304819,0.247728281712935,0.276299232883718,0.896594171208548,0.369935509482965,0.823330517991153
"OPTN",1472.57337598795,0.159103281655984,0.17752934374319,0.896208358017363,0.370141492623668,0.823427276597845
"LTO1",160.600973193498,-0.185869512362835,0.207398971537355,-0.896193028273327,0.370149678545279,0.823427276597845
"TRANK1",711.872318039421,0.586946894002434,0.655154845005115,0.89589033566233,0.370311336239991,0.823596996782719
"STK40",2530.46530185518,0.079590648686423,0.0888693670873218,0.895591487764489,0.370470983618254,0.823762168690693
"BFAR",6751.15673682003,-0.149245978757222,0.166895278024867,-0.894249259316878,0.371188541723432,0.824890316477429
"TAF1",10125.7432644537,-0.1365438259677,0.152692081523907,-0.894243005956544,0.371191886799878,0.824890316477429
"FHIP2A",697.434625311373,0.135582223875425,0.151630371822878,0.894162707942184,0.371234841847533,0.824890316477429
"TLE5",1945.40563978281,-0.269059448432027,0.301007762442145,-0.893862159065555,0.371395646441009,0.825057609224695
"LOC100189937",38401.4736709201,-0.162159412018359,0.181462809918094,-0.893623393639458,0.371523425434843,0.825151475275175
"LOC100229435",618.911996839184,-0.212916937879437,0.238345071580316,-0.893313784370362,0.371689158204024,0.825329573844055
"PPCS",120.118742446841,0.238027341028122,0.26658866702056,0.892863690299951,0.371930173766391,0.825640230666346
"PIM1",38159.3140040781,0.138048867026189,0.154683176767347,0.892462062851367,0.372145318300619,0.825640230666346
"ACKR1",1239.1367573537,0.215692992057036,0.241707469908625,0.892372056761739,0.372193543508699,0.825640230666346
"BORA",339.492721908481,-0.190373371510125,0.213568789070544,-0.891391351417191,0.372719255860901,0.825640230666346
"RELB",199.308444826893,0.410082048150742,0.460128037738009,0.891234644527871,0.372803302034236,0.825640230666346
"LOC115492257",381.01033215461,-0.485016865513699,0.544264719705728,-0.891141475743527,0.372853276555543,0.825640230666346
"GRHPR",470.206301931859,0.721364453756635,0.809508096282687,0.89111456336161,0.372867712778753,0.825640230666346
"SLC35B2",1531.51462270496,-0.135281071355687,0.151815048114804,-0.89109131825579,0.372880182096284,0.825640230666346
"PPIL3",333.418523209211,-0.235739785360899,0.264719478840027,-0.890526781005635,0.373183094792427,0.825640230666346
"DIABLO",1636.41729171648,0.189973043276543,0.213351701859919,0.890421972829041,0.373239348284984,0.825640230666346
"SCAMP3",1324.8118960306,-0.132856939966867,0.149218497390797,-0.890351680857097,0.37327707890217,0.825640230666346
"LOC100219508",2380.27569284576,0.145382417831956,0.163366860792025,0.889913762969566,0.373512193239064,0.825640230666346
"CNP",197.84635757404,0.287826200685169,0.32346438048777,0.889823479948979,0.373560676808931,0.825640230666346
"NIT2",1524.30724312245,-0.187794964794144,0.211064800429493,-0.889750277696719,0.373599990565264,0.825640230666346
"SMOX",9892.95946367603,0.146638121063542,0.164820405819758,0.889684261692087,0.37363544709545,0.825640230666346
"SEPTIN11",182.770829131521,-0.367806115622805,0.413412590334998,-0.889682908120344,0.373636174106967,0.825640230666346
"WTAP",10180.130617658,-0.0903655118478429,0.101575187821028,-0.889641592463152,0.373658365415938,0.825640230666346
"MAP2K2",1977.20903324958,0.125422081390642,0.141018407361542,0.889402197466928,0.373786964403324,0.825640230666346
"TNFRSF11A",139.128514579392,0.319190241773456,0.358901757978685,0.88935268406351,0.373813565593022,0.825640230666346
"ATP2A1",288.72617949742,-0.347055076321586,0.390348803941698,-0.889089636799352,0.373954907982122,0.825640230666346
"RD3",107.267835397991,0.646049758049861,0.726908702240218,0.888763273928126,0.374130317508217,0.825640230666346
"THUMPD1",1315.78814792609,-0.157214408307188,0.176899173414942,-0.888723249929602,0.374151832620645,0.825640230666346
"PIK3R2",2351.10838887497,0.0968916139854161,0.109026224754174,0.888700073802258,0.374164291420557,0.825640230666346
"PUF60",5336.67343394866,-0.114413939364664,0.128753168948758,-0.888630084205533,0.374201917313247,0.825640230666346
"FDX2",644.897685536109,-0.194668396072666,0.219069961302367,-0.888612911215057,0.374211149744234,0.825640230666346
"LOC115495663",1041.77557176671,-0.201114210672135,0.226342349456272,-0.888539909368526,0.374250398092644,0.825640230666346
"DVL1",130.13472335826,0.289816979372979,0.326210948276682,0.888434250610023,0.374307208449229,0.825640230666346
"EPS15",1935.20914679654,0.197695756134329,0.222534452948432,0.888382690927149,0.374334932876327,0.825640230666346
"LOC115493103",111.805363440461,-0.436936272901625,0.491920342459764,-0.888225664173185,0.374419376377829,0.825640230666346
"ABCA7",209.802319505427,0.281200799069545,0.316599244491986,0.888191630149843,0.374437680239497,0.825640230666346
"SDCBP",580.222232469707,0.185183062480676,0.208535988031818,0.888014890036254,0.374532741859749,0.825640230666346
"OTUD1",19709.6103755378,0.20075327720281,0.226086173099095,0.887950264498567,0.374567505143719,0.825640230666346
"TXLNG",2940.38958462179,-0.161043498422948,0.181585560074047,-0.886873925202408,0.375146781432279,0.82669635013386
"SIDT2",8443.55371429816,-0.151796644070161,0.171184744709882,-0.886741656374935,0.375218005517846,0.82669635013386
"YPEL5",16075.1001980613,0.127698206148905,0.144079980396349,0.886300829564392,0.375455442147879,0.827030617772314
"MPPE1",204.223312987718,0.364777858757292,0.411693190769969,0.886042973105933,0.375594370923324,0.827147795176496
