ZF_4625_B_BL	ZF_4719_B_BL	ZF_4720_B_BL	ZF_4737_B_BL	ZF_4738_B_BL	ZF_4739_B_BL	ZF_4745_B_BL	ZF_4761_B_BL	ZF_4768_B_BL	ZF_4774_B_BL	ZF_4775_B_BL	ZF_4784_B_BL	ZF_4785_B_BL	ZF_4798_B_BL	ZF_4802_B_BL	ZF_4810_B_BL	ZF_4817_B_BL
GOLGA2	11.0294501274051	10.841750504483	11.3475775872872	11.2117346847364	11.0744929060272	11.024417961526	11.1416450534371	10.7732467836513	11.0568529645165	10.6260076657685	10.9912346574299	10.7961557296735	11.3833834294784	10.7656177049735	11.0559341124202	10.8203583970327	11.0370983553834
CIZ1	7.36703430787287	7.0675845476701	6.60995403605904	7.0249680402982	7.69823519890765	6.44051928817066	6.41825362481692	6.62704428073394	6.93387353022243	7.19358633161683	6.85931166799577	6.66933451207609	6.40886271736262	7.11804135511155	6.62313511849651	6.41898005846113	6.60622009470006
BBLN	6.45330123583399	7.04371982250309	6.44187410261854	6.9760255867658	6.80853685213749	6.30021759763339	5.2400357606168	6.50965033232863	6.07682487341729	6.60910181065555	6.2014383513143	7.33109440778947	6.8606291472576	6.90368112405293	7.30347805637023	6.77583619480529	6.32625590490743
PTGES2	7.45345878441305	7.09106092338968	7.87098198584741	7.95773464324745	7.69823519890765	8.09443638137185	7.73339932561522	6.95106252387474	7.54038435773808	7.85338521146867	6.39163078421555	8.30921710369122	7.35804328917941	7.48462161225597	7.37895847985957	7.37467051682047	8.05231110240799
SET	10.8570594093283	10.8860421648855	10.6335937884642	11.1329950796301	11.3207067029551	10.5871418051412	10.9025413093094	10.5353438263673	10.7401621844647	11.2806727553319	10.5512300551956	10.9107059719244	10.3065078299234	11.1633143096469	10.6179421674691	10.7283568716994	10.4906329486661
ODF2	7.19708839805476	6.08999896240535	7.35999123903945	6.95091731442275	6.66899378012883	6.41806284773165	5.51563300709029	6.44005245793161	5.89909956658527	7.2966138839087	5.88440307302726	6.95526820452429	6.26974057731744	4.96069712218981	5.85418158551364	7.60873933862856	7.28227186053314
SPTAN1	16.8018552882088	16.4815090003089	15.8976435546016	16.7958260620835	16.4995678128469	16.5544381044436	16.6809778767025	16.7664165494988	16.5959852932558	16.7503548597665	16.8666479394401	16.5608134559667	16.7513540379703	16.6155453368805	16.7755829776698	15.9084187046559	16.7813561073931
GLE1	11.5045943816903	10.9109898330938	10.7289006014546	10.7691129734438	10.5634120194774	10.8726982701303	11.8870930628461	10.8920309948518	11.0630210978818	11.5640628863399	11.0775312848107	10.7917797552679	10.3980853112282	11.6834333784449	10.9571858710177	11.2156956349324	10.3771525067539
DYNC2I2	5.61174949474428	5.86336226268915	4.79985689139588	7.0249680402982	6.63189212520699	5.54256458480066	6.83745508771718	7.64469224051467	6.46537564268516	6.49818518984912	7.27123942810287	6.56769412208133	7.20415398803783	7.36981550940168	7.96837895486212	7.32856167345506	7.0934737578402
ZER1	12.1891073912591	12.3443018737404	12.0387628003713	11.5727741813088	11.9420948116051	11.9997039172076	12.2158977295602	12.5625158902765	12.1977561109946	12.1309701296857	12.8102156630948	11.8115841609263	12.5401174079995	12.1462378008482	12.5881277269849	12.1660999220191	12.3776333934903
TBC1D13	10.7880558923773	10.578700325768	11.1290387026139	11.5525739926414	11.3395268637378	9.60308812198135	11.1140789042093	10.8978832854378	10.5748718811367	10.9567937417707	11.2279437186872	10.2134696828152	9.99345758245443	11.2018626167181	10.4266516139974	10.3647610596165	10.244925995701
SPOUT1	8.30803520988151	8.47290885192323	8.69545368996649	8.5407614897808	8.38117175920074	7.61111939060181	9.33620276945078	8.29583455557868	7.5703859778453	8.0282417875021	7.99472166271675	7.43095179081701	7.72056721412992	8.4432199331289	7.87760669686473	8.10085791811048	7.80993202171412
KYAT1	7.9638789084328	7.03163777183013	8.4692750509422	7.70339717404682	7.99462002948169	7.30333986208297	7.86229381243116	8.03765014146698	7.73836660131999	7.77228345934649	7.87873812765434	7.26046375070336	7.68678272870419	7.27940947178627	7.53889775500269	8.41071180175582	7.16239878065898
ZDHHC12	8.54691398665311	8.71878289285417	8.10286553081202	8.63441749882539	8.56626935852313	8.22952688285548	9.26103420952041	7.89408593604603	7.54038435773808	8.53615154218683	8.74925990634907	6.95526820452429	8.2324179987195	8.29587613715697	7.91358873837851	8.60503899026428	8.21874542071222
LOC121470857	8.08794601385942	8.04426820966957	7.85098413057392	7.62619660395827	7.88326179594515	8.07303582853483	8.46765061980058	9.24130124359219	8.71721539077657	8.24984452406814	9.84677432026487	8.02382569639743	8.37924842309504	8.73059475830983	9.14918215203885	9.13887322325598	8.56629143218725
ENDOG	7.2169905332538	8.19271364013393	7.9608062479119	8.15201671767956	8.1773905996219	7.20182968017229	7.99755053335483	7.72881540722777	7.73836660131999	7.51887912543679	8.29065070324429	6.90057954013492	7.10531698898926	7.80051176387298	7.42242110700322	7.65431203431682	7.57732222745728
LRRC8A	11.3110078605401	11.2437746187426	11.0280160713705	11.1154474219636	11.3202208916263	11.8181386056211	11.5125158034879	11.8310888411227	11.5029533121167	10.9698433553307	12.1154623568923	11.8421359896069	12.1053969556083	11.5017974714754	11.6974285365702	12.106891539076	11.6006999752666
PHYHD1	8.82170640380991	9.15448012398616	9.31253986128837	9.23516794521924	9.42852805156012	9.97214385943144	10.3306370156319	10.1622863648249	8.75689271005623	8.67966973685057	10.1751982507197	9.49095214496653	10.2716074139259	9.38510032335609	9.54294711653228	10.6489705385932	9.48972078156337
SH3GLB2	8.07709786571668	8.19271364013393	9.31740618326572	7.97651830400135	8.08889771082959	7.94537706691748	8.47169738890703	8.60655707330127	7.79027800299262	8.44189705464053	8.61833463527933	7.88046781448998	8.35793943962596	8.38134114607015	8.45006043608012	9.08995973678342	8.39684209693409
MIGA2	7.67826845035923	7.94469337251887	8.38833763110559	7.7331566665194	7.45794610168098	7.39817474728584	8.1467409859423	8.29976919712772	7.52003096291328	7.9408124528311	7.85954152490964	7.91306723420093	8.04779596744703	7.9195785312173	7.78073741987756	8.20661352527803	7.91638793051218
DOLK	11.3052091954555	11.3852058613075	10.1296827282088	10.6571419540929	10.4102372133185	11.1851520106759	11.9144808528669	11.4920818705898	11.1948567758137	10.815030614026	11.703452108131	11.1191695302357	11.1713261835754	11.0094648348578	10.9070693886304	11.2624300598858	10.2426541194127
NUP188	10.9844399738537	10.9989419778081	11.1441821321308	11.2064401927322	11.0234791597685	11.261239578988	11.7091447762507	11.3235621170152	11.1868094453344	10.9081351629747	11.4219943151603	11.1301054929679	11.5239504437357	11.0037006947119	11.1542741797664	11.5459648460805	11.149898444725
DOLPP1	6.92194162644897	7.1813230685163	6.83023491481237	7.37567076302548	7.54700374802054	6.86252855229903	6.8623285481716	6.87925404739002	6.56807719852864	6.60910181065555	7.09642052277429	6.84373581579059	6.30579892823752	6.94704277801089	6.74225802433443	7.23167268694291	6.779208975437
CRAT	11.4078024633804	10.8877188315194	10.5789182799746	11.1984618441403	11.1578778033883	10.9714255058869	11.2116713153178	10.7647317888195	11.0355026011306	10.7975705899193	11.2385085699702	11.2697098848621	11.0999600036287	11.0835902147436	11.5460059897942	10.9447811346473	11.1559473690626
PTPA	13.9414545944826	13.8416032598558	13.1233546706796	13.7044526146391	13.8442462131537	13.8880703151615	13.5984158907303	13.5217054204097	13.5886241662136	13.3480237732053	13.8666948897358	13.7170887514906	13.9652561006237	14.2624762118559	14.2377926549143	13.8671037357922	13.4511680407023
IER5L	9.52516592325336	8.56380811920448	8.99178783620482	7.66531321581656	8.33958842810234	9.07035467246762	8.1467409859423	8.70478654668999	9.23388750027939	8.48252785939905	8.58365875358855	8.691250611541	8.46546044483495	8.28746622394408	7.65883460940286	9.19905334210204	8.29965345100766
NTMT1	12.5378638583292	11.8365908869073	11.5497855329784	12.3109899530352	11.8243835717491	12.2522445695815	11.6945023971601	11.4435600614275	12.3042488762915	11.9319671190051	12.0142149267806	12.0065316493589	11.6330839945221	12.2229378424281	11.9730515311295	10.9943539258982	12.178690628371
ASB6	13.4175179936338	13.115368301085	12.7621203136375	13.6744483092152	13.1626978815777	13.2920070361838	13.9674741789115	12.7542865414907	13.4913528911088	14.2186312040248	13.5325709916889	13.4474506402443	12.883640519527	13.5652132583393	13.4338319284359	12.7881665649903	13.2485631787982
GPR107	11.4857485460335	11.18839268012	11.4104163119606	11.0408119010484	10.9847656241848	11.5164013178567	11.4181620646244	11.2297492750914	11.2970773955381	11.125472326565	11.3504585476555	11.3183302574264	11.4488423038044	11.0535278025492	11.2044153430612	11.4662249976772	11.3136105663222
FNBP1	9.63279629834753	9.98327286071743	9.48248356719581	8.56578567770452	9.29249524709231	9.22064837733041	8.77654763358563	10.4748558647434	10.1654829714561	10.4565058458418	9.63918927113664	9.88293905442545	9.99207506045195	9.80746234698534	9.73329742039935	9.74509087067859	9.7629217795081
TOR1B	11.2722987906524	11.1122750044823	10.769417507749	10.515549880005	10.761776463214	10.7409371179889	11.2410111485276	10.4704990171736	10.6875223248444	11.0695908740497	10.7955377844838	11.1940355828936	11.3014802248478	10.9500942074524	11.2638654530476	10.7993820107828	10.8203805818175
LOC100230113	11.1903603846937	10.855524103406	10.571808546225	10.7179391636891	10.5707824966128	11.029056124208	10.8859584739295	11.1524387757338	11.0001199075707	10.6975699373973	11.1352070281942	10.8264214435598	11.0948167557938	11.0980892082917	11.1200349864075	11.3283465221367	10.3771525067539
C17H9orf78	13.3336954401513	12.706097787082	12.0968764518084	12.0829810467078	12.2441102264729	12.9143487347457	12.7615267776898	12.4401851503404	12.9325950931112	12.4155249395059	12.9459008051188	12.2897320184464	12.8190273760344	12.5986419536793	12.4251977224546	12.5830241444737	12.5013287512092
USP20	11.4546545671646	11.0759680747467	10.9758765616564	11.0099938825589	10.8247813312238	10.9490839804386	11.6853837680124	10.7525821954903	11.0047049409301	11.2424690008227	11.5397361087275	11.0195019721601	11.340027449411	10.8636340202492	10.9184983522814	11.1739305544303	11.0475477559187
FUBP3	9.66575347979929	9.43692500578679	9.93919615572539	9.84851602288529	9.56764334800865	9.60805655164847	9.90479212448545	9.40366731379821	9.46705547420821	9.69843840652129	9.67440291670267	9.50170940296274	9.12545050442854	9.64085957293809	9.948031347341	10.0733386066491	8.75982307741337
SETX	7.6419231643066	8.09159161088646	7.17933211373317	6.02401499793376	6.8414111714801	5.41229035607404	6.67847379835239	9.24538724530029	7.75587876726532	7.88127961430179	7.71037305345951	8.12668393225415	8.20403844821729	7.80051176387298	8.07208626119274	7.43684313515752	8.63719153994677
TTF1	7.10396644849236	7.38498766560477	6.83023491481237	7.00070434603497	7.67410538752804	7.17529550002366	7.23035292543168	7.47412139691539	7.68451736659794	7.91944730358415	7.78688435342979	7.54825857151836	7.6310259742394	7.2187812528447	7.65276465942448	7.64681585530635	7.44919766199039
DDX31	8.91603764868945	8.50384935227315	8.42937385588648	8.62254081811221	8.84551256586371	8.81073297962349	8.99472521673609	8.58091789602392	8.08861577476603	8.46788507620846	8.16597274457037	9.08375991615462	8.34500131953339	9.13153126711607	8.74072572140847	8.98982332383892	8.22796255354958
GTF3C4	9.31039642402135	8.96418451995171	8.83094024741977	9.17951181890394	9.2502764984117	9.4287222420024	9.22312906180532	9.4018380263832	9.44293257609889	9.58936351810691	9.40327677306848	10.1533407281069	9.58211145796661	9.27029541196888	9.3236087270371	9.60512056527041	9.52753697899302
ABL1	9.94618680850587	9.44833141331455	9.32467502681698	9.79308227609161	9.66267922300549	9.36264342235041	9.03082879882048	9.99035627059543	9.54969971146072	9.6874206970864	9.85971389356513	9.23508786760024	9.49499593540758	9.52580796954142	9.59768789769575	9.41962955821334	9.29954974942022
NUP214	9.67657399734114	9.47087719399426	9.81394234611892	9.68873512698446	9.82762889228649	9.53949445951426	9.4306979212755	9.99885226668737	9.80864241022216	9.9705624969028	9.91964004869482	9.9573921431368	9.58211145796661	9.33904836842236	10.3592908586795	10.3567426161993	9.90329796082137
PRRC2B	13.6100793974627	13.1836698985841	13.5280681532038	13.3267947466808	13.3674829028806	13.1643827201462	13.5010514859577	13.6458128461112	13.8251318870494	13.9456284747078	13.7803330838072	13.6045090995889	13.9167139959219	13.595015854222	13.8599115422923	13.9724343189026	13.2575923549766
POMT1	8.84747057996162	9.42080299412307	9.79138434766697	8.35705623016211	8.18594851947285	9.3567518023689	8.9107743877801	9.83363388103154	9.16017743439073	9.23239096562493	8.63348259764802	8.43640916767433	8.63448888408647	8.94093027542343	9.7042443617242	8.82025299258979	8.69150511632804
EXOSC2	10.197253043312	10.1917279269185	10.6365173200623	9.80714167326488	10.2316309951686	10.6690625091997	10.1454535244468	9.98303395287627	9.80864241022216	9.986060117318	9.85487514361825	10.0926307036449	10.3263917815617	10.4181267708314	10.5452601665111	10.3347509081211	10.0364738608642
LOC115497558	6.50278053389167	6.66005727998164	6.40577367662534	6.7177643646953	6.38668961570501	7.06399149334384	8.55033663027196	5.93258289578191	5.8346352111453	5.94252025731963	7.08544642729786	6.69098078136378	6.90831635448226	6.59842484527949	6.76494619445096	7.57753760283527	5.93419296781694
FAM78A	10.564551728726	9.44149839640104	9.37921850342293	9.67346677089333	9.49201847787464	9.21088380642741	9.54457427725573	10.4467419431654	10.9496501918826	10.8563733002627	10.3697886949349	9.5108664967745	9.72877068397659	10.0517256390662	10.8993994677291	9.94932667412062	10.2517202373671
PLPP7	10.1527407753973	8.04426820966957	9.81221958289154	9.04657319747223	8.64286331071563	7.36333809656706	9.30705667899961	7.72296659958373	7.14796244382125	8.844606214335	6.85931166799577	8.07822612122715	8.3099214397932	9.85945204529063	9.08526529292442	10.4715165083576	7.58451602651736
UCK1	12.9566064961405	12.6006603566612	12.3819745999127	12.6310099668735	12.4861557320875	12.6701804714377	12.6056851175612	12.1290872148181	12.5120744631129	12.7542327594401	12.6017112037756	12.3530496596966	12.0802444175796	12.645254711039	12.3401695959427	12.3420587951266	12.4394431724696
MED27	7.78877793136599	8.5969836758191	7.71007404311866	8.79117514359486	8.43241945752148	8.65140638908821	8.59924551206702	7.84107189748966	8.1822576633369	8.37283841139229	8.27141219620102	8.29515220451058	8.36650083861273	8.27475871356582	8.19830737129605	8.30037355127994	8.72444122205239
SPACA9	9.06621904011095	8.73749957995002	8.29767155131392	8.3760442801444	8.6552427527383	9.53949445951426	9.05799871168043	8.93724802194617	7.87285020349334	8.51494064167911	8.70334005977375	8.86555464512037	8.82046191307027	9.50419671670767	9.01365610295451	9.51329449634583	9.02864598139208
TSC1	14.9593808522457	14.5083345512462	14.2432002872931	14.3837598547084	14.0708783900246	14.784093300333	14.7485552096373	14.5583395074608	14.2764303593712	14.2156214708934	14.7540999900844	14.3871758551421	14.6088684265918	14.2162877042518	14.3766193214961	14.3075713333016	14.6793781913439
GFI1B	13.3639949667969	13.4707887755609	13.048137229274	12.9247577729899	13.1023817805659	13.1954556088397	12.948271536225	13.5497518562769	13.2715654176165	13.2348780019073	13.2450119744913	13.4155039658766	12.8070872619299	13.5227409812583	13.3550621318939	12.9763606747237	13.1401453851271
CEL	8.97858153982884	11.5751102578777	10.0529807796461	9.64635204281593	5.69514266853595	6.92756577156842	10.1288926872113	10.583748147141	9.56964166710712	4.6656597169298	10.3844130363998	7.65674012798129	10.7195907340483	10.6571934663956	10.5320936351802	10.6795990470238	12.2409073590305
LOC115497590	7.42807066942278	4.88793327601811	8.31237151018868	6.59347898852942	7.27752573139556	5.84151136404993	6.27740078235456	2.80896332643762	8.66255560567961	4.38306502174883	8.09113967427238	5.94899220667769	4.28919006129604	5.51580503261154	5.93643377945288	5.30849562915528	8.84914491732057
GTF3C5	9.71381920692767	10.2489425269788	10.4585298555746	10.7272114865534	10.4996235365183	10.7409371179889	11.1724286657468	10.2370342058986	10.2954069709859	10.3377109444547	10.5983117599538	10.5091160062803	10.2704674158693	11.3834811894259	10.3215262302412	10.5728927762172	10.4762015239611
RALGDS	13.0636936877416	11.8305015544522	12.7906154033779	12.2776145564169	12.4521937633411	12.0342583937247	12.355209363338	12.1971162658327	13.2780189391821	12.6033000280047	13.4065231155822	12.4804833505771	11.8855077605723	12.8561389662095	12.9865108586361	12.2330210691018	12.9596554721796
SURF6	9.78387656082308	8.82060029743561	10.3415770753338	10.2648611600571	9.30629800483404	9.64719977284391	9.96918234369361	8.60337698414533	8.77418276794438	8.95109478454583	8.17635322265513	8.8891556200027	8.95994002097157	9.4950955993352	8.90549768003563	9.1574560911455	7.59167413259902
MED22	11.1128115517755	11.1165710681726	11.209772575738	11.0489693586415	10.8772448074931	11.1625341173405	11.0552932358988	11.110493244193	11.2375533075263	11.1237219129753	11.222945126126	11.035982197398	11.1379607884958	10.9184459540168	10.8142650249869	10.7729404420921	10.6779975526073
RPL7A	14.8282505118085	14.4997948005522	13.9147229405724	14.474650801611	14.5313237791182	14.910631361513	13.6756572111561	14.5580315481816	14.7080853012411	14.0970030380704	14.3376715559023	14.5640119799177	14.3283540367012	14.6162050614308	14.3036184222233	14.2142933384543	14.5068329851239
SURF1	7.44504562331014	6.62831661594062	7.57842833815582	6.93819738737101	6.74045180241253	7.57097097199684	6.71989149235121	7.38062434840653	7.41372024369441	7.93016942792346	7.10731177178967	7.65122944164823	7.23253128802943	6.97872960829164	6.50680763731644	7.50476405740834	6.30898772580405
SURF2	9.96248893533075	10.4732143344239	10.585993148054	10.8679948514966	10.4936039182984	10.8623395844374	9.74177322435333	10.03706636391	10.2138045791929	11.0271485046372	10.4371616718719	10.0217991294208	10.3980853112282	10.0921229353957	9.70277623656508	9.64140670858239	10.1217713256842
SURF4	11.1675302598347	11.0700732259988	11.216300822765	10.9993180537037	11.2367054223678	11.0942432686227	11.2043941668535	11.1868393629482	10.8784886404117	10.851446076182	11.1797429530078	11.046515556537	11.3870697888914	10.938726947228	11.1913883267882	11.1830288342768	10.9011047054934
REXO4	10.7415809513311	10.3387126366264	9.78261340149247	9.9815444907162	9.75902693399847	10.5566274975347	10.1927998673735	9.96827687333555	10.118874161178	9.82160136322383	9.83699290511577	10.138647208932	10.2039517872791	10.2213616422327	10.2215243936146	10.1952583417577	10.4429457778628
ADAMTS13	10.5606630112813	10.7237416590604	11.1773500709423	11.8809636557293	11.7397263948531	10.7733649925355	11.5636496700929	9.9256262993472	9.84999701730821	10.818641673361	10.7248102233264	9.8081525178053	10.8039532945924	10.2301646634485	10.0962897373705	10.6996626681904	10.3874719075431
SLC2A6	7.48662922879782	6.64427423680309	9.08890020949008	6.287367154514	7.36302711773895	7.49790510521921	6.18183025957783	7.08477182150377	7.88881230341271	9.3327772197473	7.11812141583884	7.58340515704245	7.66612564329046	7.05997538977275	8.18994822558293	7.69848912568632	8.09826923632938
SARDH	0	4.0360204342602	5.05423315095925	2.68482359731941	3.50260052163388	3.55234531054743	0	2.14829421901758	0	6.36227675822823	0	0	0	11.6212155830927	0	4.58308419948094	11.2629467571258
VAV2	7.10396644849236	8.45039504757607	6.31136099083179	6.8594286744902	7.97993155851304	6.32456932830057	5.27750498204947	7.71709398382626	6.8548166189866	8.24125977315857	6.46120163630519	7.16314963350104	8.02634478677611	8.02956339974045	7.35672608793284	6.01538484352732	5.93419296781694
BRD3OS	7.87898330804916	7.69947208132661	9.13923862449944	7.67301085883378	7.59919562866325	8.86570017156738	9.17678366553231	7.99460500158284	6.87097837580692	9.97315702219095	7.45299123764944	6.87243762278097	7.74703648834078	6.99947400649371	6.8628462194003	9.07327964005586	7.21896476307674
BRD3	13.4660110418723	13.2019795137593	13.7535135056332	13.1586208066758	13.0593651195654	13.7584690749572	13.947998724165	12.845096096076	12.7879459736856	13.3174669756455	13.1262173000485	12.6785248165076	13.2745715608172	13.1414196775411	13.4985095818361	13.6008391550546	13.0117829318654
WDR5	9.33337044748311	9.79060735546324	9.42051124683211	9.41116925930007	9.10892450178641	9.7178481959676	9.47572148608389	9.66085047814177	9.37656043378935	10.6480950794458	9.24215283610671	9.05692021841459	8.63094002818139	9.39296142485233	9.41967877133477	9.39075060542844	9.45873750934518
RXRA	6.62698505749503	8.14864312127639	7.99157756575312	8.31339672149208	9.96697566627951	9.75863410215714	9.51546735638466	9.58710469069138	7.18721585207462	7.98775768810233	7.0177888438549	7.84711470865794	8.90810359271829	8.10328789373614	7.64666906298636	7.98673238660711	8.68816976966013
PPP1R26	7.74832233688777	7.36586729727157	8.51659050833375	8.44060087150531	7.96509200064732	7.82251714509835	8.79604356180686	8.42393559699216	7.63805480374719	8.85870595594955	7.8466003985826	8.84639188055318	7.48140868068002	7.78864229861171	7.78073741987756	7.96880734792964	8.58792969684129
PIERCE1	6.04930248438907	7.24549676129188	7.65731354731459	7.6102480819525	7.89896269186873	6.6858216900928	6.95774366712218	6.67630244961413	6.83847175730616	7.87574371384204	6.18096388623688	6.60237600620115	6.15582068359579	6.28021408034429	6.10596209457984	5.26997815394149	6.54853197497636
MRPS2	6.99291907812564	7.73716044515348	8.12523933381008	7.67301085883378	8.12939250022785	6.66689969958258	6.87460628921564	6.94102041649935	7.09390585291672	8.09646531743356	6.71011815598966	7.45645304809465	7.13568548269965	7.9782338567915	7.84070422744205	6.32816638252821	7.01044637431127
LOC105760973	11.7922153661935	10.841750504483	10.0190310486315	10.6336658156798	10.6237119131836	11.8650683065043	10.356035178532	11.0736250734737	11.5669774876792	10.6561905443952	10.5351884076275	11.1365289012658	10.7857164236625	10.2976729927947	8.57086459842497	10.1241595298423	11.0695045761634
AGPAT2	6.76856531108263	6.64427423680309	8.4560968913475	6.7761096903154	5.56996317092608	6.75912143432803	6.65018631654863	6.53657581906765	6.73631176608556	7.80177449436518	6.28054860838066	7.31026590128609	6.97701591095083	5.26478669996937	6.79832316187095	7.00419002213903	7.54818286486182
EGFL7	8.33104656647113	7.51217260940848	9.90080438636792	7.46705691009043	7.37804271974701	7.50857238896676	8.21592321568727	6.66414467983409	6.01998148425756	7.18465914545508	6.97085417912207	7.64569762531819	7.6521880810266	6.48531956447529	7.80283300169105	6.50441421874723	8.87870650051111
NOTCH1	7.06056772400084	7.34649011488552	8.63436694787337	4.36093154837067	6.43056115347367	6.41806284773165	7.30482843301954	8.60337698414533	8.56161556595927	8.75095024791977	8.74925990634907	8.81962044812611	8.46146985166026	7.55637840555335	9.03947458626886	8.29558781922096	8.5480082781197
QSOX2	6.78198817183038	7.01945368320764	7.02129430521675	6.79033464845591	6.75202479188669	6.44051928817066	6.56183552476818	7.32765189989469	7.3914846279383	6.64859142562542	7.33748863217737	7.23121396588706	6.90831635448226	6.39426268877466	6.85229078824418	7.11699516110454	6.85255265854121
TMEM250	11.948441662607	11.7153115777384	11.6025680394063	11.3543984049645	11.6969566563525	12.0429985545419	10.9641602510199	12.0197281772823	12.1747484951113	11.7920312447571	12.0909802901533	11.987251255682	11.7558765089409	11.9898061170801	11.9025431240299	11.7305934490879	11.720229519662
SEC16A	12.113481554749	11.8534197425863	12.3041322666618	11.7807726923102	12.0784738064243	12.1735751277002	12.1780103401156	12.3094426914717	12.2356951820831	12.3491612070078	12.6860847329964	12.5415172671713	12.7166488051457	12.0823465302206	12.4647129818577	12.5562653157121	12.3907733760377
GPSM1	8.79877902944422	8.30739399310198	10.0500601391655	8.0133674914503	8.27286888685278	8.49390886526837	9.41397097145755	8.69286744639252	8.1822576633369	9.23022347884581	7.46150452958587	9.18638782776003	8.06367759926618	8.11759124356551	8.3066570871799	8.30037355127994	9.10566996149165
INPP5E	9.73122264745426	9.14329440900255	10.2363083044558	9.72806229941274	9.81940183193918	9.74966969128405	9.80568457907843	9.18497671479941	9.26785176778383	9.56377127253938	9.19443237023645	9.3703627735307	9.73869724852104	9.28937349316661	9.24711025401845	9.64517374592798	8.89326320231184
PMPCA	9.73984626805753	9.85544598665836	10.4217196030649	10.1371198571187	10.149786342403	10.3437861568205	10.4065855469793	9.79652212777294	10.1423667806197	9.779235174636	9.98014153452435	10.0576495725016	9.93853266906618	10.0909152497304	9.66708543991328	10.4704552800632	9.87277274388335
ENTR1	12.3069566928295	11.9572701864951	11.4728145136406	11.6033094024965	12.1589211272336	12.1245751716311	11.6456376577739	11.9693594319417	12.0635631113024	11.0978021479155	12.0513467980303	12.3736921384046	12.4995837001236	12.4710062898237	12.5459694340163	12.0712843426715	11.8887909667975
SNAPC4	11.9554928247328	11.743363096592	11.836240875177	11.9174695834348	11.9001275390156	11.7949058247727	11.9975208822283	12.6244181375474	12.3197866709277	11.8584421356218	12.4961277838475	12.6881430442397	12.6887576214854	12.4158897067329	12.3394611977603	12.0845235010091	11.9782170754274
CARD9	9.40885389113378	9.60941573067792	10.0190310486315	9.72621368745108	9.57091416893291	8.65140638908821	10.1378336763515	9.85918884800571	8.72612735536462	8.90563980558129	9.33310443263246	9.50323962721227	9.86188718154	9.55588013403817	9.89630629702583	9.03359264953908	9.14269281285112
DNLZ	11.8233835506847	10.5226111567096	10.3307876602058	10.4363529297962	10.0109874921977	11.5354341164669	10.6572352786549	10.0639206812001	10.4963051466828	10.2235843607466	10.5412249475573	10.4540031305892	11.0255548595342	9.6074660308949	10.2599667426619	10.8894795301	10.5039732667236
UBAC1	13.3012900854833	12.8252815340834	12.5404687607864	12.8068256042159	13.0491406154298	13.2014263167573	12.6130317597763	13.040868529116	13.028697593851	12.7260523942047	13.3053721864703	13.2041971271431	13.2782627635567	13.0858221662174	12.9772808990929	12.9068678076665	13.0522347568271
CAMSAP1	7.26557685933645	8.24073520225252	8.81382342161995	8.32321365567957	8.88809177682084	8.28642150217268	8.59182814793698	8.81611124896568	7.92021625939392	8.02324296794078	8.86928590520147	9.01032979309552	8.70369214362929	8.45828364902802	8.27933831015616	9.3451609929058	9.40082605437149
PHF19	6.04930248438907	7.10265739020172	6.54505250704816	6.04789299716339	7.19513950288662	6.06030506663425	5.20156739319728	7.48106862819775	6.83847175730616	7.00361810644485	6.66660090992238	7.35840608268056	7.6239023907315	7.64462550722706	7.38629378833675	6.95647664527338	6.56317169904719
TRAF1	6.86000388973105	7.6290479378286	7.87098198584741	6.67240275188497	7.18663609019381	5.21799174361944	6.03641162880963	7.71119736533663	6.80521578714406	6.87633947466352	6.51126297263961	7.41152560749702	7.60954882513159	7.69636491416097	7.60954452339835	7.29058328357013	7.58451602651736
B3GALT9	7.46182316798309	5.45656168624492	5.45837438205669	5.15995763851921	6.10921341898784	7.70685856081674	6.9806430452205	7.80276778900377	8.09550983064156	6.04472609492361	7.68151304178918	7.85672310790443	7.6310259742394	7.07959153365059	6.75364670888742	7.53756185309444	7.35137658039579
PSMD5	12.3526517367598	12.1183898778401	11.4234523017849	11.4978236670213	11.6551932868104	12.2514509523736	11.8228078672656	12.3812929944618	12.8940674027683	11.7672051793067	12.5771942389255	12.4652544032413	12.1445016969907	12.079304854672	11.8887286504534	11.7989771855687	12.2994590044161
CNTRL	7.81513151835767	7.75930975257843	8.03948598874069	6.7325733953153	7.22866064307558	7.50857238896676	7.41820636866897	8.53492280440105	8.48493098297053	7.93016942792346	8.1020707117993	8.58542964727135	8.62024077934005	8.29167730853826	8.48464428461239	8.23188401737302	7.80993202171412
RAB14	12.4744299352258	12.1431674524918	12.3120777686036	12.2598343290917	12.2237345192895	12.795247442287	12.540236000951	12.1359812807835	12.0987285334926	11.9508473308278	12.1375450377037	12.6516960804057	12.5027424313434	12.164722684078	12.1407358757762	12.2093618254314	12.1024373829924
GSN	10.1001289385711	10.2119452301163	10.6316414708945	10.5987301113911	10.2703726635403	9.94687524386427	10.5945984485829	9.62836521168306	8.63915499709672	11.3596365931641	10.1751982507197	9.60508797422948	9.1991958042135	9.36325878721348	10.3732015683694	9.74157620594061	11.1928950057145
DAB2IP	7.44504562331014	7.65290666557844	8.57464932008861	6.89935054401035	6.19650559023617	6.00110374973761	7.26807120224904	7.61341851900914	4.89173324669656	8.1153795167819	6.93462317225221	6.76428302792938	5.45814654152845	6.22843400500677	6.90431220432712	7.18067355340232	7.77262649343428
